49
49
51
19
49
48
42
48
49
36
49
39
79
98
25
92
42
23
41
66
94
66
48
69
48
42
48
59
43
82
43
65
64
27
86
33
65
65
39
69
11
67
32
77
102
61
63
23
23
42
66
44
36
67
41
67
46
24
62
36
308
116
201
148
151
386
97
96
131
180
101
71
497
318
84
141
289
231
127
433
229
326
96
92
120
97
46
245
150
473
107
521
52
86
243
269
258
161
188
92
129
211
156
49
200
266
356
151
141
107
168
91
179
160
163
13
12
191
303
217
196
50
158
164
76
55
53
57
79
109
35
76
76
76
76
28
102
70
25
66
70
80
64
144
76
72
53
63
41
35
41
51
58
98
54
113
58
63
98
81
68
67
86
54
51
60
92
39
72
81
106
60
50
50
54
63
90
78
76
6
3
89
79
79
70
31
74
56
19183
